"08 - Cliente Código","09 - Cliente Nome","22 - Escritório de vendas Nome","35 - UF","25 - Segmentação Nome","Vendedor_Desc","Cliente_Cidade","Rua e nº","Bairro","Código postal"
"146510","DOURAPLAS MERCADAO TOTAL MAT","Centro Oeste","MS","Pequeno A - 1","Di Caprio Repres De Mat Constr Ltda","DOURADOS","AV LINDALVA MARQUES M FERREIRA","PQ DO LAGO II","79822-430"
"73871","NEUZA GALVAO G PINHEIRO","Centro Oeste","MS","Pequeno A - 1","Di Caprio Repres De Mat Constr Ltda","DOURADOS","R MONTE ALEGRE 4780","VILA ICASSAT","79824-070"
"80038","MARCIO BRAGA DE OLIVEIRA","Centro Oeste","MS","Pequeno A - 1","Di Caprio Repres De Mat Constr Ltda","DOURADOS","R INDAIA 605","PANAMBI VERA","79822-020"
"194798","MARCIO LUIZ NEVES ME","Centro Oeste","MS","Pequeno A - 1","Di Caprio Repres De Mat Constr Ltda","DOURADOS","R GAL OSORIO 178","VL ERONDINA","79814-400"
"40156","RANCHAO MAT CONSTR LTDA EPP","Centro Oeste","MS","Pequeno A - 2","Di Caprio Repres De Mat Constr Ltda","DOURADOS","R VER VITORIO JOSE PEDERIVA 93","PQ DO LAGO","79822-210"
"23689","DOURADAO MAT CONSTR LTDA","Centro Oeste","MS","Pequeno A - 2","Di Caprio Repres De Mat Constr Ltda","DOURADOS","R CEL PONCIANO 1185","JD DOS ESTADOS","79831-230"
"209071","GRANDI & VIANA LTDA","Centro Oeste","MS","Pequeno A - 2","Eder Maikel Fernandes","DOURADOS","R HAYEL BON FAKER 1360","JD AGUA BOA","79811-100"
"162148","MERCADAO CONSTR LTDA ME","Norte","PA","Medio A - 1","Kb Nf Repres Ltda - Epp","ABAETETUBA","AV DOM PEDRO II 1272","STA ROSA","68440-000"
"105593","J S A NOBRE EPP","Norte","PA","Medio A - 2","Kb Nf Repres Ltda - Epp","ABAETETUBA","R BARAO DO RIO BRANCO SN","ALGODOAL","68440-000"
"75798","J OLIVEIRA & CIA LTDA","Norte","PA","Medio A - 2","Kb Nf Repres Ltda - Epp","ABAETETUBA","TRV JOAQUIM JOSE SILVA XAVIER","ALGODOAL","68440-000"
"293747","BITENCOURT & BITENCOURT COMERCIO LT","Norte","PA","Mega","Sete Representacoes Ltda","ABAETETUBA","R MAXIMIANO SILVINO CARDOSO SN","SANTA ROSA","68440-000"
"90480","R S SILVA LIMA","Norte","PA","Pequeno A - 1","Kb Nf Repres Ltda - Epp","ABAETETUBA","AV SAO PAULO SN","AVIACAO","68440-000"
"204546","R RODRIGUES MOTA ME","Norte","PA","Pequeno A - 2","Kb Nf Repres Ltda - Epp","ABAETETUBA","ROD DR JAO MIRANDA 1791, KM 4","BOSQUE","68440-000"
"208700","Z D DA SILVA NETO & CIA LTDA ME","Norte","PA","Pequeno A - 2","Kb Nf Repres Ltda - Epp","ABAETETUBA","R SETE DE SETEMBRO 1662, BL B","CENTRO","68440-000"
"160350","CASA DO CIMENTO COM MAT CONSTR","Norte","PA","Pequeno A - 2","Kb Nf Repres Ltda - Epp","ABAETETUBA","R MANUEL DE ABREU 1847, BL B","MULTIRAO","68440-000"
"125623","S F NEGRAO ME","Norte","PA","Pequeno A - 3","Kb Nf Repres Ltda - Epp","ABAETETUBA","TV ARISTIDES REIS E SILVA 1199","SAO LOURENCO","68440-000"
"96198","RAIMUNDA TELMA FERREIRA E CIA LTDA","Norte","PA","Pequeno A - 3","Kb Nf Repres Ltda - Epp","ABAETETUBA","R LAURO SODRE 1838","CENTRO","68440-000"
"237035","J N CARNEIRO MACEDO ME","Norte","PA","Pequeno A - 3","Kb Nf Repres Ltda - Epp","ABAETETUBA","R JAIRLANDIA 386","ALGODOAL","68440-000"
"170227","N C SILVA COM MAT CONSTR EIRELI ME","Norte","PA","Pequeno A - 3","Kb Nf Repres Ltda - Epp","ABAETETUBA","TRAV JOSE JOAQUIM SILVA XAVIER","CENTRO","68440-000"
"255089","L DOS S R DA SILVA","Norte","PA","Pequeno B - 1","Kb Nf Repres Ltda - Epp","ABAETETUBA","ROD DR JOO MIRANDA SN, KM 10","IPIXUNA","68440-000"
"82538","FERREIRA & MASCARENHAS LTDA","Norte","PA","Pequeno B - 1","Kb Nf Repres Ltda - Epp","ABAETETUBA","R SETE DE SETEMBRO 1615","CENTRO","68440-000"
"176672","C G CARDOSO FERREIRA ME","Norte","PA","Pequeno B - 2","Kb Nf Repres Ltda - Epp","ABAETETUBA","TRAV JOSE GONCALVES CHAVES 553","SAO LOURENCO","68440-000"
"95022","DANILSON C DA SILVA","Norte","PA","Pequeno B - 2","Kb Nf Repres Ltda - Epp","ABAETETUBA","R TORQUATO BARROS SN","SANTA ROSA","68440-000"
"28004","A PREDILAR MAT CONSTR LTDA","Norte","TO","Grande - 2","A L Intermediario Constr Civil","ARAGUAINA","AV CASTELO BRANCO 710","CENTRO","77803-140"
"23286","PEROLA COM MAT CONSTR LTDA","Norte","TO","Home Center Regional","A L Intermediario Constr Civil","ARAGUAINA","AV CONEGO JOAO LIMA 1525","SETOR VL ROSARIO","77805-010"
"199134","MALIZIA & GOMES LTDA ME","Norte","TO","Pequeno A - 1","A L Intermediario Constr Civil","ARAGUAINA","R DAS MACIEIRAS 132","LOT ARAGUAINA SUL","77827-180"
"240163","CABUS DISTRIBUIDORA DE TECNOLOGIA","Norte","TO","Pequeno A - 2","A L Intermediario Constr Civil","ARAGUAINA","AV SAO JUDAS TADEU 291, QD 60","JARDIM ESPLANADA","77803-110"
"129202","J J COM MAT CONSTR LTDA","Norte","TO","Pequeno A - 2","A L Intermediario Constr Civil","ARAGUAINA","AV FILADELFIA 4457","SENADOR","77813-410"
"290215","BIG DISTR DE MAT DE CONST LTDA ME","Norte","TO","Pequeno A - 3","A L Intermediario Constr Civil","ARAGUAINA","AV FILADELFIA 3841","JARDIM FILADELFIA","77813-410"
"188801","DEPOSITO IPE MATERIAIS DE CONSTR","Norte","TO","Pequeno A - 3","A L Intermediario Constr Civil","ARAGUAINA","AV DAS AMERICAS QD 170, QD 41","JD DOS IPES I","77820-000"
"157806","SAMPAIO & VILOVA LTDA","Norte","TO","Pequeno B - 1","A L Intermediario Constr Civil","ARAGUAINA","R 07 1010, QD 7 LT 13","SAO JOAO","77807-270"
"170471","CARAJAS MAT CONSTR LTDA","Nordeste","PB","Home Center Regional","Elivania Camilo Bezerra","CAMPINA GRANDE","AV JORN ASSIS CHATEAUBRIAND 12","TAMBOR","58414-500"
"130788","MACENA MAT CONSTR LTDA","Nordeste","PB","Medio A - 1","F L Representacoes Comerciais Eirel","CAMPINA GRANDE","R JOAO SUASSUNA 369","CENTRO","58101-550"
"82770","CENTRAL CONSTR LTDA","Nordeste","PB","Grande - 1","F L Representacoes Comerciais Eirel","CAMPINA GRANDE","AV PRESIDENTE JOAO PESSOA 614","CENTRO","58400-034"
"36408","DINIZ COML FERRAGENS LTDA","Nordeste","PB","Pequeno A - 1","F L Representacoes Comerciais Eirel","CAMPINA GRANDE","AV JOAO SUASSUNA 662","CENTRO","58400-036"
"216498","JOCELIO SANTOS GONCALVES ME","Nordeste","PB","Pequeno A - 1","F L Representacoes Comerciais Eirel","CAMPINA GRANDE","R MANOEL DE BARROS 44","CATOLE","58410-478"
"286645","OSMAR SOARES RODRIGUES LIMITADA ME","Nordeste","PB","Pequeno A - 1","F L Representacoes Comerciais Eirel","CAMPINA GRANDE","R CARLOS ALBERTO SOUZA 95","BODOCONGO","58430-360"
"125640","SOUSA & ALVES LTDA","Nordeste","PB","Pequeno A - 1","F L Representacoes Comerciais Eirel","CAMPINA GRANDE","R QUINZE NOVEMBRO 22, LT 22","PALMEIRA","58414-070"
"71499","MARCOS ANTONIO GARCIA","Nordeste","PB","Pequeno A - 1","F L Representacoes Comerciais Eirel","CAMPINA GRANDE","R JANUNCIO FERREIRA 663","CENTRO","58400-000"
"124139","LOJAO PARA MAT CONSTR LTDA ME","Nordeste","PB","Pequeno A - 1","F L Representacoes Comerciais Eirel","CAMPINA GRANDE","AV ELPIDIO ALMEIDA 1810","SANDRA CAVALCANTE","58410-725"
"88797","C M C COM MAT CONTR LTDA EPP","Nordeste","PB","Pequeno A - 2","F L Representacoes Comerciais Eirel","CAMPINA GRANDE","AV PRES JOAO PESSOA 368","CENTRO","58400-002"
"222903","ANA CECILIA COSTA SEVERO ME","Nordeste","PB","Pequeno A - 2","F L Representacoes Comerciais Eirel","CAMPINA GRANDE","R PRES JOAO PESSOA 406","CENTRO","58400-002"
"75131","MADEIREIRA ALVES & CIA LTDA","Nordeste","PB","Pequeno A - 2","F L Representacoes Comerciais Eirel","CAMPINA GRANDE","R DAMASCO 269","SANTA ROSA","58400-000"
"233112","R P VAREJO EIRELI EPP","Norte","RO","Medio A - 2","E. R. Representacoes De Produtos De","JI-PARANA","AV DAS SERINGUEIRAS 633","CAFEZINHO","76913-143"
"248865","BUENO & CECHIM LTDA","Norte","RO","Grande - 1","Franzoni Repres Ltda","JI-PARANA","AV TRANSCONTINENTAL 2493","RIACHUELO","76913-805"
"260192","REFINATTO REVESTIMENTOS EIRELI ME","Norte","RO","Pequeno A - 1","E. R. Representacoes De Produtos De","JI-PARANA","AV TRANSCONTINENTAL 3376, A","JARDIM AURELIO BERNARDI","76907-408"
"177744","N V B COM MAT CONSTR LTDA ME","Norte","RO","Pequeno A - 2","E. R. Representacoes De Produtos De","JI-PARANA","AV MARINGA 691","NOVA BRASILIA","76908-402"
"260915","BELEM COMERCIO DE MAT DE CONSTR","Norte","RO","Pequeno A - 2","E. R. Representacoes De Produtos De","JI-PARANA","AV MAL RONDON 1900","CENTRO","76900-136"
"243023","SANTIAGO MAT CONSTR LTDA","Norte","RO","Pequeno A - 2","E. R. Representacoes De Produtos De","JI-PARANA","AVENIDA TRANSCONTINENTAL 5154,","SAO BERNARDO","76907-296"
"237778","A B DE OLIVEIRA & CIA LTDA ME","Norte","RO","Pequeno A - 2","E. R. Representacoes De Produtos De","JI-PARANA","R BOA VISTA 2343, SL 01","JK","76909-744"
"145700","FIEL MAT CONSTR EIRELI EPP","Norte","RO","Pequeno A - 3","E. R. Representacoes De Produtos De","JI-PARANA","AV BRASIL 2612","NOVA BRASILIA","76908-596"
"118831","R S DE ALBUQUERQUE MARTINS & CIA","Norte","RO","Pequeno A - 3","E. R. Representacoes De Produtos De","JI-PARANA","AV DAS SERINGUEIRAS 2189","NOVA BRASILIA","76908-506"
"243874","POTIGUAR MATERIAIS DE CONSTRUCAO","Norte","MA","Home Center Regional","A L Intermediario Constr Civil","IMPERATRIZ","ROD BR 010 SN, KM 252","COCO GRANDE","65909-170"
"14490","VIDROLAR COM MAT CONSTR LTDA","Norte","MA","Medio A - 1","A L Intermediario Constr Civil","IMPERATRIZ","AV GETULIO VARGAS 1543","CENTRO","65903-280"
"105547","LILIANI MAT CONSTR LTDA","Norte","MA","Mega","A L Intermediario Constr Civil","IMPERATRIZ","AV GETULIO VARGAS 2208","ENTRONCAMENTO","65903-280"
"208246","A S PESSOA MAT CONSTR ME","Norte","MA","Pequeno A - 1","A L Intermediario Constr Civil","IMPERATRIZ","AV CAICARA 570","VL REDENCAO I","65910-440"
"71386","FCO CHAGAS SOUSA COM","Norte","MA","Pequeno A - 1","A L Intermediario Constr Civil","IMPERATRIZ","AV DA LIBERDADE 125","VILA JOAO CASTELO","65913-400"
"80712","ARTCASA MAT CONSTR LTDA","Norte","MA","Pequeno A - 1","A L Intermediario Constr Civil","IMPERATRIZ","AV GETULIO VARGAS 1932","CENTRO","65903-280"
"243501","DULAR CONSTRUCAO LTDA","Norte","MA","Pequeno A - 1","A L Intermediario Constr Civil","IMPERATRIZ","AVENIDA MOACIR CAMPO 110, QD 5","RESIDENCIAL COLINA PARK","65902-000"
"122978","M DO D GUEDES LUCENA COMERCIO ME","Norte","MA","Pequeno A - 1","A L Intermediario Constr Civil","IMPERATRIZ","AV ITAIPU 57","PQ STA LUCIA","65910-140"
"254342","R BARCELAR LIMA ME","Norte","MA","Pequeno A - 1","A L Intermediario Constr Civil","IMPERATRIZ","AV INDUSTRIAL 445","SANTA RITA","65919-230"
"72460","BASTOS E SOUSA LTDA","Norte","MA","Pequeno A - 1","A L Intermediario Constr Civil","IMPERATRIZ","AV BERNARDO SAYAO 1764","NOVA IMPERATRIZ","65907-000"
"197464","AVENIDA PISOS LTDA","Norte","MA","Pequeno A - 2","A L Intermediario Constr Civil","IMPERATRIZ","AV GETULIO VARGAS 1928","CENTRO","65903-280"
"32454","SILVIA CARVALHO SILVA","Norte","MA","Pequeno A - 2","A L Intermediario Constr Civil","IMPERATRIZ","R RIO GRANDE DO NORTE 551, LET","NOVA IMPERATRIZ","65907-005"
"157532","MAQUISUL COML LTDA","Norte","MA","Pequeno A - 3","A L Intermediario Constr Civil","IMPERATRIZ","AV DORGIVAL PINHEIRO DE SOUSA","CENTRO","65903-970"
"78640","SANTOS E NACAMURA LTDA","Norte","MA","Pequeno B - 1","A L Intermediario Constr Civil","IMPERATRIZ","AV BERNARDO SAYAO 1715","NOVA IMPERATRIZ","65907-000"
"162351","C & C CASA E CONSTR LTDA","Home Center","SP","Home Center Nacional","Luiz Alberto Balerio","BAURU","AV NUNO DE ASSIS 20-120","CENTRO","17020-310"
"134244","BAURU 2000 MAT CONSTR LTDA","SP II (Interior)","SP","Medio A - 1","Magnos Repres Com Ltda","BAURU","AV MARCOS DE PAULA RAPHAEL 26-","NUCLEO MATY DOTA","17026-000"
"41605","GUSMON & PICULO LTDA ME","SP II (Interior)","SP","Medio A - 1","Magnos Repres Com Ltda","BAURU","R COM JOSE DA SILVA MARTHA 21-","JD SOLANGE","17054-630"
"34144","PIRES MAT CONSTR LTDA","SP II (Interior)","SP","Grande - 2","Magnos Repres Com Ltda","BAURU","R MARCAL DE ARRUDA CAMPOS 1025","VL LEMOS","17063-060"
"240960","EDIAN CEZARIO CASAVECHIA","SP II (Interior)","SP","Pequeno A - 1","Magnos Repres Com Ltda","BAURU","R CARLOS DEL PLETE 1148, AP 24","PARQUE JARDIM EUROPA","17017-470"
"131703","F V DOS SANTOS MAT CONSTR ME","SP II (Interior)","SP","Pequeno A - 1","Magnos Repres Com Ltda","BAURU","R JOSE AMBROSIO 10","NUCLEO HABIT MARY DOTA","17026-780"
"198394","TIJOKAL MAT CONSTR LTDA ME","SP II (Interior)","SP","Pequeno A - 1","Magnos Repres Com Ltda","BAURU","AV CRUZEIRO DO SUL 36-7","JD NOVA BAURU","17031-400"
"128645","ESPACO A COM PISOS AZULEJOS LTDA","SP II (Interior)","SP","Pequeno A - 1","Magnos Repres Com Ltda","BAURU","AV GETULIO VARGAS 17-10","ESTORIL IV","17017-383"
"103031","TOBARO & UEHARA LTDA ME","SP II (Interior)","SP","Pequeno A - 1","Magnos Repres Com Ltda","BAURU","R PEDRO DE CASTRO PEREIRA 8-51","POUSADA DAESPERANCA","17022-730"
"205284","MACGEO COM E REPRES DE PROD TEC","SP II (Interior)","SP","Pequeno A - 1","Magnos Repres Com Ltda","BAURU","R GUSTAVO MACIEL QUADR 21-50,","PQ PAULISTANO","17016-200"
"199101","DONEDA MAT CONSTR LTDA ME","SP II (Interior)","SP","Pequeno A - 1","Magnos Repres Com Ltda","BAURU","R LUCIENE AVALLONE 2-181","PQ JARAGUA","17066-540"
"63025","CONSTRUFORTE FREITAS COM MAT","SP II (Interior)","SP","Pequeno A - 1","Magnos Repres Com Ltda","BAURU","R BERNARDINO DE CAMPOS 13-49","VL SOUTO","17051-000"
"234886","SAVIO E STEFANELLI MADEIRAS LTDA ME","SP II (Interior)","SP","Pequeno A - 2","Magnos Repres Com Ltda","BAURU","R EZEQUIEL RAMOS 16 80","VL CARDIA","17013-211"
"88310","M CUNHA VASCONCELOS EIRELI ME","SP II (Interior)","SP","Pequeno A - 2","Magnos Repres Com Ltda","BAURU","AV CASTELO BRANCO 27-72","VL IPIRANGA","17056-000"
"102701","VIVIAN C B DOS SANTOS ME","SP II (Interior)","SP","Pequeno A - 2","Magnos Repres Com Ltda","BAURU","R MAURO DE ALMEIDA ROCHA 25-97","VL INDUSTRIAL","17067-000"
"267131","LUIZ GUSTAVO FERIATO DA SILVA","SP II (Interior)","SP","Pequeno A - 2","Magnos Repres Com Ltda","BAURU","R JOEL JOSE SINHORETTI 2 19","JARDIM MARILIA","17021-853"
"119649","F M C COM MAT CONSTR LTDA","Centro Oeste","GO","Medio A - 1","Maxifer Repres Ltda","AGUAS LINDAS DE GOIAS","Q 49 LT 19 21 23 25 CJ A SN","SETOR I","72910-000"
"73416","SL MATERIAIS CONSTR E ELETRICOS","Centro Oeste","GO","Medio A - 2","Maxifer Repres Ltda","AGUAS LINDAS DE GOIAS","QD 26 T 04 SN","JD DA BARRAGEM I","72910-000"
"20260","BRAGA MAT CONSTR LTDA","Centro Oeste","GO","Pequeno A - 1","Maxifer Repres Ltda","AGUAS LINDAS DE GOIAS","AV JK SN, QD 21 LT 3","JD BRASILIA","72910-000"
"259406","MR SILVA COMERCIO VAREJISTA EIRELI","Centro Oeste","GO","Pequeno A - 1","Maxifer Repres Ltda","AGUAS LINDAS DE GOIAS","QD 1 SN, LOTE 09","MANSOES AGUAS LINDAS","72915-180"
"247538","UNIAO DA CONSTRUCAO MAT ELETRICO","Centro Oeste","GO","Pequeno A - 2","Maxifer Repres Ltda","AGUAS LINDAS DE GOIAS","QD 103 CJ B SN, LOTE 2 A","PARQUE DA BARRAGEM SETOR","72925-126"
"263233","LS LIMA MATERIAIS PARA CONSTRUCAO","Centro Oeste","GO","Pequeno A - 2","Maxifer Repres Ltda","AGUAS LINDAS DE GOIAS","Q QUADRA 12 SN, LOTE 25","JARDIM DA BARRAGEM I","72920-034"
"92411","W V MAT CONSTR LTDA ME","Centro Oeste","GO","Pequeno B - 1","Maxifer Repres Ltda","AGUAS LINDAS DE GOIAS","Q QD 47 CJ A LOTES 53, 55, 57","SETOR 1","72910-000"
"73415","PONTO X MAT CONSTR LTDA ME","Centro Oeste","GO","Pequeno B - 2","Maxifer Repres Ltda","AGUAS LINDAS DE GOIAS","QD 70 CONJ A SN, LT 12 14","PARQUE DA BARRAGEM SETOR","72910-000"
"22553","C AMORIM CIA LTDA","Nordeste","BA","Medio B - 1","Minas Bahia Repres Ltda","VITORIA DA CONQUISTA","AV JEQUIE 126","ITAPOAN","45050-355"
"273683","C MARQUES LTDA","Nordeste","BA","Medio B - 1","Minas Bahia Repres Ltda","VITORIA DA CONQUISTA","AVENIDA GUANAMBI 3037","IBIRAPUERA","45075-210"
"35140","CINCAL DISTR MAT CONSTR LTDA","Nordeste","BA","Mega","Minas Bahia Repres Ltda","VITORIA DA CONQUISTA","AV DERALDO MENDES 229","BRASIL","45025-040"
"224481","CINCAL DISTR MAT CONSTR LTDA","Nordeste","BA","Mega","Minas Bahia Repres Ltda","VITORIA DA CONQUISTA","PCA MARECHAL RONDON 3415, LETR","IBIRAPUERA","45075-065"
"83856","J BRUNO CONSTR E FERRAG LTDA","Nordeste","BA","Pequeno A - 2","Minas Bahia Repres Ltda","VITORIA DA CONQUISTA","AV JURACY MAGALHAES 1576","BELA VISTA","45023-490"
"292855","COM TUDO MADEIREIRA LTDA - ME","Nordeste","BA","Pequeno A - 2","Minas Bahia Repres Ltda","VITORIA DA CONQUISTA","AV PRES VARGAS 237","ALTO MARON","45005-282"
"268744","JJA MATERIAIS PARA CONSTRUCAO LTDA","Nordeste","BA","Pequeno A - 2","Minas Bahia Repres Ltda","VITORIA DA CONQUISTA","R UM H PRATES 01","SAO PEDRO","45070-270"
"130960","MULTIBEL UTIL E ELETROD LTDA","Nordeste","BA","Pequeno A - 2","Minas Bahia Repres Ltda","VITORIA DA CONQUISTA","AV BARTOLOMEU DE GUSMAO 251","CENTRO","45020-107"
"108100","CASASHOP LOJAO DA CONSTR EIRELI","Nordeste","BA","Pequeno A - 3","Minas Bahia Repres Ltda","VITORIA DA CONQUISTA","AV BARTOLOMEU DE GUSMAO 269, G","CENTRO","45020-107"
"24533","TEIXEIRAO MAT CONSTR LTDA","Nordeste","BA","Pequeno A - 3","Minas Bahia Repres Ltda","VITORIA DA CONQUISTA","AV PRES VARGAS 525, B","ALTO MARON","45045-011"
"139210","SOUSA CARVALHO COM MAT CONSTR","Nordeste","BA","Pequeno B - 1","Minas Bahia Repres Ltda","VITORIA DA CONQUISTA","AV BRUMADO 2100","BATEIAS","45052-000"
"145799","CIMEC COMERCIO SERVICOS IMPORTACAO","Norte","AC","Grande - 1","Roma Repres Com Ltda - Me","RIO BRANCO","V CHICO MENDES 2307","VILA DO DNER","69906-134"
"86570","AGRO BOI IMP E EXP LTDA","Norte","AC","Home Center Regional","Roma Repres Com Ltda - Me","RIO BRANCO","AV CEARA 3795","ABRAAO ALAB","69907-000"
"146981","BARRIGA VERDE IMPORT E EXPORT LTDA","Norte","AC","Home Center Regional","Roma Repres Com Ltda - Me","RIO BRANCO","AV NOVA CEARA 1397","JD DE ALAH","69915-526"
"139506","COML E INDUSTRIAL RONSY LTDA","Norte","AC","Mega","Roma Repres Com Ltda - Me","RIO BRANCO","R SANTA INES 460","AVIARIO","69900-878"
"283240","COMERCIAL E INDUSTRIAL RONSY LTDA","Norte","AC","Mega","Roma Repres Com Ltda - Me","RIO BRANCO","V VERDE 2232","PRAIA DO AMAPA","69906-644"
"192937","S OLIVEIRA REIS EIRELI ME","Centro Oeste","MT","Mega","Donizete Amorim Lopes & Cia Ltda. M","RIO BRANCO","AV DOS IMIGRANTES 1065","FIDERLANDIA","78275-000"
"163037","ACRE PARAFUSOS IMP EXP LTDA","Norte","AC","Medio A - 2","Roma Repres Com Ltda - Me","RIO BRANCO","R QUINTINO BOCAIUVA 1228","BOSQUE","69909-400"
"248354","D G REPRESENTACOES LTDA EPP","Norte","AC","Pequeno A - 1","Roma Repres Com Ltda - Me","RIO BRANCO","R VET MANOEL DE BARROS 53","ABRAAO ALAB","69918-066"
"233723","J GUEDES PEREIRA","Norte","AC","Pequeno A - 1","Roma Repres Com Ltda - Me","RIO BRANCO","R VETERANO MANOEL DE BARROS 53","ABRAAO ALAB","69918-066"
"87575","JUBA SUPERMERCADO LTDA","Centro Oeste","MT","Pequeno A - 1","Donizete Amorim Lopes & Cia Ltda. M","RIO BRANCO","R DOS PIONEIROS 53","CENTRO","78275-000"
"225359","MADRIL MAT CONSTR IMP EXP LTDA","Norte","AC","Pequeno A - 1","Roma Repres Com Ltda - Me","RIO BRANCO","R MAJOR LADISLAU FERREIRA 284","DOM GIOCONDO","69900-279"
"251351","HOME CENTER BRASIL MAT CONSTR LTDA","SP II (Interior)","SP","Home Center Nacional","Josue Marcos  Dos Santos Junior","SAO JOSE DO RIO PRETO","AV MARIO ANDREAZZA 221","JARDIM SAO MARCO","15081-490"
"22741","C & C CASA E CONSTR LTDA","Home Center","SP","Home Center Nacional","Luiz Alberto Balerio","SAO JOSE DO RIO PRETO","AV BRIG FARIA LIMA 6363, BL A","JD MORUMBI","15090-900"
"47231","ENFIX COMERCIAL LTDA EPP","SP II (Interior)","SP","Medio A - 1","Prosmac Representacoes De Mate","SAO JOSE DO RIO PRETO","AV ARTHUR NONATO 3225","VL SINIBALDI","15084-000"
"41472","J C FERRARI & CIA LTDA","SP II (Interior)","SP","Medio A - 2","Josue Marcos  Dos Santos Junior","SAO JOSE DO RIO PRETO","R GEN GLICERIO 4798","CENTRO","15015-400"
"43854","RIACO MAT CONSTR LTDA","SP II (Interior)","SP","Pequeno A - 1","Prosmac Representacoes De Mate","SAO JOSE DO RIO PRETO","AV ARTHUR NONATO 3803","VL SINIBALDI","15084-000"
"125474","TRADICAO MAT CONSTR UTILIDADES LTDA","SP II (Interior)","SP","Pequeno A - 1","Josue Marcos  Dos Santos Junior","SAO JOSE DO RIO PRETO","AV PROMISSAO 972","ELDORADO","15043-430"
"29037","RIOPREFER COML PROD SIDER EIRELI","SP II (Interior)","SP","Pequeno A - 2","Prosmac Representacoes De Mate","SAO JOSE DO RIO PRETO","AV FLORIANO ANDRE CABRERA 1447","RES CIDADE JARDIM","15081-190"
"253609","P H GEMINIANO CONSTRUCOES SERVICOS","SP II (Interior)","SP","Pequeno A - 2","Josue Marcos  Dos Santos Junior","SAO JOSE DO RIO PRETO","AV FELICIANO SALLES CUNHA 1801","DISTRITO INDUSTRIAL WALDE","15035-535"
"250978","AF FORTALEZA FERRO E ACO LTDA","SP II (Interior)","SP","Pequeno A - 2","Josue Marcos  Dos Santos Junior","SAO JOSE DO RIO PRETO","AV DR LINEU DE ALCANTARA GIL 1","JARDIM FUSCALDO","15061-470"
"294305","C.R.M. MULTIELETRICA MATERIAIS ELET","SP II (Interior)","SP","Pequeno A - 3","Prosmac Representacoes De Mate","SAO JOSE DO RIO PRETO","AV DR ANILOEL NAZARETH 5400","PARQUE RESIDENCIAL COMEND","15070-565"
"285326","AGROMETAL COMERCIAL DE FERRAGENS LT","SP II (Interior)","SP","Pequeno A - 3","Prosmac Representacoes De Mate","SAO JOSE DO RIO PRETO","R DANIEL ANTONIO DE FREITAS 10","DISTRITO INDUSTRIAL","15035-540"
"46240","IRMAOS MAZZOCATO PISOS E REVEST","SP II (Interior)","SP","Pequeno A - 3","Josue Marcos  Dos Santos Junior","SAO JOSE DO RIO PRETO","R SILVA JARDIM 1765","BOA VISTA","15025-065"
"49625","C R DA SILVA RAMOS EIRELI","SP II (Interior)","SP","Pequeno A - 3","Prosmac Representacoes De Mate","SAO JOSE DO RIO PRETO","AV POTIRENDABA 3865","RESID CIDADE JARDIM","15081-000"
"15062","GABRIEL ROBERTO SILVA & CIA LTDA ME","SP II (Interior)","SP","Pequeno B - 1","Prosmac Representacoes De Mate","SAO JOSE DO RIO PRETO","AV DOMINGOS FALAVINA 2505","JD PLANALTO","15046-600"
"185869","ETER RIO MAT CONSTR LTDA","SP II (Interior)","SP","Pequeno B - 2","Prosmac Representacoes De Mate","SAO JOSE DO RIO PRETO","AV PHILADELPHO MANOEL GOUVEIA","JD MONA","15050-006"
"169034","LEROY MERLIN CIA BRASILEIRA BRICOLA","SP II (Interior)","SP","Home Center Nacional","Josue Marcos  Dos Santos Junior","SAO JOSE DO RIO PRETO","AV MARIO ANDREAZZA 501","JARDIM SAO MARCO","15081-490"
"20209","J A SILVA COM MAT CONSTR LTDA ME","SP II (Interior)","SP","Medio B - 2","Prosmac Representacoes De Mate","SAO JOSE DO RIO PRETO","AV ALBERTO OLIVIERI 1570","JD ANIELLI","15041-320"
"137672","CARAJAS MAT CONSTR LTDA","Nordeste","PB","Home Center Regional","Elivania Camilo Bezerra","JOAO PESSOA","RUA MOTORISTA ALDOVANDRO AMANC","ERNESTO GEISEL","58075-006"
"263392","FERREIRA COSTA & CIA LTDA","Nordeste","PB","Home Center Regional","Elivania Camilo Bezerra","JOAO PESSOA","R EDSON FALCONI DE ME 555, GAL","AEROCLUBE","58036-500"
"26555","LOJAO ECONOMICA MAT CONSTR LTDA EPP","Nordeste","PB","Medio B - 1","Ccf Representacoes E Consultor","JOAO PESSOA","R JOSEFA TAVEIRA 750","MANGABEIRA I","58055-000"
"134021","LOJAO DA ECONOMICA MAT CONSTR LTDA","Nordeste","PB","Medio B - 1","Ccf Representacoes E Consultor","JOAO PESSOA","R VALDEMAR GALDINO NAZIAZENO 9","JOAO PAULO II","58075-000"
